species,assay_id,document_id,document_doi,document_title,base_connectivity_key,fluorinated_connectivity_key,base_smiles,fluorinated_smiles,transformation,n_f_added,fluorinated_center_atom_index,formula_delta_ok,formula_delta_atomic_numbers,base_log10_clint,fluorinated_log10_clint,delta_log10_clint_f_minus_base,improved_after_fluorination,base_record_count,fluorinated_record_count,base_replicate_range_log10,fluorinated_replicate_range_log10,pair_max_replicate_range_log10,base_source_standard_types,fluorinated_source_standard_types,base_source_standard_units,fluorinated_source_standard_units,base_source_scaled_units,fluorinated_source_scaled_units,source_endpoint_type_match,source_unit_match,base_has_non_equality_record_in_assay,fluorinated_has_non_equality_record_in_assay,has_traceable_publication,overlap_any_previous_dataset,primary_quality_eligible,selected_primary_observation,manual_review_status,manual_review_note
HLM,964542,73860,10.1016/j.bmcl.2012.11.109,"Discovery and SAR of PF-4693627, a potent, selective and orally bioavailable mPGES-1 inhibitor for the potential treatment of inflammation.",BVUIHNKCEFPMBL,XBOPOFUFNFYKFG,Cc1cc2oc(N3CCC(C(=O)N[C@H]4CCC[C@H](CO)C4)CC3)nc2cc1Cl,O=C(N[C@H]1CCC[C@H](CO)C1)C1CCN(c2nc3cc(Cl)c(C(F)(F)F)cc3o2)CC1,CH3_to_CF3,3,22,1,"{""1"": -3, ""9"": 3}",1.4517864355242902,1.423245873936808,-0.028540561587482305,1,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.kg-1,mL.min-1.kg-1,,,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,540737,46667,10.1016/j.bmcl.2008.12.087,Synthesis and pharmacological evaluation of aminopyrimidine series of 5-HT1A partial agonists.,BWRZYJMZRBKIAZ,BSUPTTROFNUYJX,c1ccc2c(CCN3CCCC(c4ccnc(NC5CC5)n4)C3)c[nH]c2c1,Fc1ccc2[nH]cc(CCN3CCCC(c4ccnc(NC5CC5)n4)C3)c2c1,Ar-H_to_Ar-F,1,1,1,"{""1"": -1, ""9"": 1}",1.5440680443502757,1.6020599913279623,0.057991946977686615,0,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.kg-1,mL.min-1.kg-1,,,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,540737,46667,10.1016/j.bmcl.2008.12.087,Synthesis and pharmacological evaluation of aminopyrimidine series of 5-HT1A partial agonists.,BWRZYJMZRBKIAZ,NPNPWCJJQLNNPC,c1ccc2c(CCN3CCCC(c4ccnc(NC5CC5)n4)C3)c[nH]c2c1,Fc1ccc2c(CCN3CCCC(c4ccnc(NC5CC5)n4)C3)c[nH]c2c1,Ar-H_to_Ar-F,1,1,1,"{""1"": -1, ""9"": 1}",1.5440680443502757,1.8129133566428555,0.2688453122925798,0,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.kg-1,mL.min-1.kg-1,,,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,540737,46667,10.1016/j.bmcl.2008.12.087,Synthesis and pharmacological evaluation of aminopyrimidine series of 5-HT1A partial agonists.,BWRZYJMZRBKIAZ,RDEFRPKDNCMTEK,c1ccc2c(CCN3CCCC(c4ccnc(NC5CC5)n4)C3)c[nH]c2c1,Fc1cccc2c(CCN3CCCC(c4ccnc(NC5CC5)n4)C3)c[nH]c12,Ar-H_to_Ar-F,1,1,1,"{""1"": -1, ""9"": 1}",1.5440680443502757,1.4471580313422192,-0.09691001300805646,1,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.kg-1,mL.min-1.kg-1,,,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,2075121,119335,10.1021/acsmedchemlett.9b00369,"Synthesis and SAR Studies of 1H-Pyrrolo[2,3-b]pyridine-2-carboxamides as Phosphodiesterase 4B (PDE4B) Inhibitors.",BYLKEODIXROZCO,KQDYNRPFUNNOAV,O=C(c1nc2cccnc2n1-c1ccc(Cl)c(Cl)c1)N1CCC1,O=C(c1nc2cccnc2n1-c1ccc(Cl)c(Cl)c1)N1CC(F)(F)C1,CH2_to_CF2,2,21,1,"{""1"": -2, ""9"": 2}",2.2884728005997825,1.987219229908005,-0.3012535706917776,1,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.kg-1,mL.min-1.kg-1,,,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,1888884,112814,10.1016/j.bmcl.2019.07.013,Discovery of a C-8 hydroxychromene as a potent degrader of estrogen receptor alpha with improved rat oral exposure over GDC-0927.,BZHXSUVQOHIELQ,ZASMXCWOVIZDMC,CC1=C(C2CCCCC2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(O)cc21,CC1=C(C2CCC(F)(F)CC2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(O)cc21,CH2_to_CF2,2,6,1,"{""1"": -2, ""9"": 2}",1.2304489213782739,1.2304489213782739,0.0,0,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.kg-1,mL.min-1.kg-1,,,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,1369285,84147,10.6019/CHEMBL3301361,Experimental in vitro DMPK and physicochemical data on a set of publicly disclosed compounds,CBHOUOHFUVTLFG,RWOFIHYHMILOTJ,O=C(Nc1cc(-c2ccnc(Nc3ccccc3)c2)ccn1)C1CCOCC1,O=C(Nc1cc(-c2ccnc(Nc3ccc(F)cc3)c2)ccn1)C1CCOCC1,Ar-H_to_Ar-F,1,15,1,"{""1"": -1, ""9"": 1}",1.1682115918540241,0.848503173886313,-0.3197084179677111,1,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.g-1,mL.min-1.g-1,mL.min-1.kg-1,mL.min-1.kg-1,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,2145313,121460,10.1021/acs.jmedchem.1c00715,"Design, Synthesis, and Biological Evaluation of Stable Colchicine-Binding Site Tubulin Inhibitors 6-Aryl-2-benzoyl-pyridines as Potential Anticancer Agents.",CDPJQGNKOCYFGQ,OALURXFCDQIMHW,COc1cc(C(=O)c2cccc(-c3ccc(C)cc3)n2)cc(OC)c1OC,COc1cc(C(=O)c2cccc(-c3ccc(C(F)F)cc3)n2)cc(OC)c1OC,CH2_to_CF2,2,16,1,"{""1"": -2, ""9"": 2}",2.5016069224188295,2.3803921600570273,-0.12121476236180229,1,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.kg-1,mL.min-1.kg-1,,,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,2145313,121460,10.1021/acs.jmedchem.1c00715,"Design, Synthesis, and Biological Evaluation of Stable Colchicine-Binding Site Tubulin Inhibitors 6-Aryl-2-benzoyl-pyridines as Potential Anticancer Agents.",CDPJQGNKOCYFGQ,XCVGLTJOZNDLTA,COc1cc(C(=O)c2cccc(-c3ccc(C)cc3)n2)cc(OC)c1OC,COc1cc(C(=O)c2nc(-c3ccc(C)cc3)ccc2F)cc(OC)c1OC,Ar-H_to_Ar-F,1,19,1,"{""1"": -1, ""9"": 1}",2.5016069224188295,2.1251558295805304,-0.37645109283829914,1,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.kg-1,mL.min-1.kg-1,,,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,812134,61472,10.1016/j.bmcl.2012.01.015,"Discovery and hit-to-lead optimization of pyrrolopyrimidines as potent, state-dependent Na(v)1.7 antagonists.",CGGSZBTXQJLOGP,JAUQXVXTUFWMRU,c1ccc(Cn2ccc3c(OC4CCN(Cc5cscn5)CC4)ncnc32)cc1,Fc1cn(Cc2ccccc2)c2ncnc(OC3CCN(Cc4cscn4)CC3)c12,Ar-H_to_Ar-F,1,1,1,"{""1"": -1, ""9"": 1}",2.182129214052998,2.4410978647162684,0.25896865066327024,0,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.g-1,mL.min-1.g-1,mL.min-1.kg-1,mL.min-1.kg-1,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,812134,61472,10.1016/j.bmcl.2012.01.015,"Discovery and hit-to-lead optimization of pyrrolopyrimidines as potent, state-dependent Na(v)1.7 antagonists.",CGGSZBTXQJLOGP,SFDBYELGYJKPAZ,c1ccc(Cn2ccc3c(OC4CCN(Cc5cscn5)CC4)ncnc32)cc1,Fc1ccccc1Cn1ccc2c(OC3CCN(Cc4cscn4)CC3)ncnc21,Ar-H_to_Ar-F,1,1,1,"{""1"": -1, ""9"": 1}",2.182129214052998,2.3423437110098417,0.16021449695684353,0,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.g-1,mL.min-1.g-1,mL.min-1.kg-1,mL.min-1.kg-1,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,812134,61472,10.1016/j.bmcl.2012.01.015,"Discovery and hit-to-lead optimization of pyrrolopyrimidines as potent, state-dependent Na(v)1.7 antagonists.",CGGSZBTXQJLOGP,UERZNXRHTRLUKC,c1ccc(Cn2ccc3c(OC4CCN(Cc5cscn5)CC4)ncnc32)cc1,Fc1ccc(Cn2ccc3c(OC4CCN(Cc5cscn5)CC4)ncnc32)cc1,Ar-H_to_Ar-F,1,1,1,"{""1"": -1, ""9"": 1}",2.182129214052998,2.2235218992112236,0.04139268515822536,0,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.g-1,mL.min-1.g-1,mL.min-1.kg-1,mL.min-1.kg-1,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,812134,61472,10.1016/j.bmcl.2012.01.015,"Discovery and hit-to-lead optimization of pyrrolopyrimidines as potent, state-dependent Na(v)1.7 antagonists.",CGGSZBTXQJLOGP,YFYKNWMQDGMNCV,c1ccc(Cn2ccc3c(OC4CCN(Cc5cscn5)CC4)ncnc32)cc1,Fc1cccc(Cn2ccc3c(OC4CCN(Cc5cscn5)CC4)ncnc32)c1,Ar-H_to_Ar-F,1,1,1,"{""1"": -1, ""9"": 1}",2.182129214052998,2.0175758683910745,-0.1645533456619237,1,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.g-1,mL.min-1.g-1,mL.min-1.kg-1,mL.min-1.kg-1,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,746944,57544,10.1021/jm200128m,"Optimization of potent, selective, and orally bioavailable pyrrolodinopyrimidine-containing inhibitors of heat shock protein 90. Identification of development candidate 2-amino-4-{4-chloro-2-[2-(4-fluoro-1H-pyrazol-1-yl)ethoxy]-6-methylphenyl}-N-(2,2-difluoropropyl)-5,7-dihydro-6H-pyrrolo[3,4-d]pyrimidine-6-carboxamide.",CLFXZSRJZJUGCL,BSEKUYBWBVHFAK,Nc1nc2c(c(-c3c(Cl)cc(Cl)cc3OCCn3cccn3)n1)CN(C(=O)NC13CC(C1)C3)C2,Nc1nc2c(c(-c3c(Cl)cc(Cl)cc3OCCn3cc(F)cn3)n1)CN(C(=O)NC13CC(C1)C3)C2,Ar-H_to_Ar-F,1,19,1,"{""1"": -1, ""9"": 1}",1.4299136977637545,1.4661258704181992,0.03621217265444465,0,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.g-1,mL.min-1.g-1,mL.min-1.kg-1,mL.min-1.kg-1,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,620409,50055,10.1016/j.bmcl.2009.07.049,N-[(3S)-Pyrrolidin-3-yl]benzamides as novel dual serotonin and noradrenaline reuptake inhibitors: impact of small structural modifications on P-gp recognition and CNS penetration.,CMNJEKBHBKVRME,UWLXWGKTAMTBSF,CC(C)CN(C(=O)c1cccc(Cl)c1)[C@H]1CCNC1,CC(C)CN(C(=O)c1cccc(Cl)c1F)[C@H]1CCNC1,Ar-H_to_Ar-F,1,13,1,"{""1"": -1, ""9"": 1}",1.439253724017898,1.4831592097169797,0.0439054856990817,0,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.g-1,mL.min-1.g-1,mL.min-1.kg-1,mL.min-1.kg-1,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,687527,54098,10.1016/j.bmcl.2010.10.036,4-aryl piperazine and piperidine amides as novel mGluR5 positive allosteric modulators.,CPBJIOBSLMOXCA,ZRCPJFACEZIVJT,O=C(COCc1ccccc1)N1CCN(c2ccccc2Cl)CC1,O=C(COCc1ccccc1)N1CCN(c2ccc(F)cc2Cl)CC1,Ar-H_to_Ar-F,1,18,1,"{""1"": -1, ""9"": 1}",2.8005796215691303,2.792461731346951,-0.008117890222179458,1,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.g-1,mL.min-1.g-1,mL.min-1.kg-1,mL.min-1.kg-1,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,860766,65828,10.1021/jm300623u,"3-Oxoisoindoline-1-carboxamides: potent, state-dependent blockers of voltage-gated sodium channel Na(V)1.7 with efficacy in rat pain models.",CPIQLOIBPCOKCG,AGQBOOOPRJWZOQ,O=C(NCc1ccc(OC(F)(F)F)cc1)c1c2ccccc2c(O)n1CCc1ncccn1,O=C(NCc1ccc(OC(F)(F)F)cc1)c1c2ccccc2c(O)n1CCc1ncc(F)cn1,Ar-H_to_Ar-F,1,30,1,"{""1"": -1, ""9"": 1}",1.5866998016240492,1.7924617313469506,0.20576192972290142,0,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.g-1,mL.min-1.g-1,mL.min-1.kg-1,mL.min-1.kg-1,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,624025,50787,10.1021/jm9017866,Discovery of a selective small-molecule melanocortin-4 receptor agonist with efficacy in a pilot study of sexual dysfunction in humans.,CQIHYFQHPBTXLQ,RSRHMLHYZXKQPI,C[C@@H]1CN(C(=O)[C@@H]2CN(C(C)(C)C)C[C@H]2c2ccc(F)cc2F)C[C@H](C)[C@@]1(O)c1ccc(F)cc1,C[C@@H]1CN(C(=O)[C@@H]2CN(C(C)(C)C)C[C@H]2c2ccc(F)cc2F)C[C@H](C)[C@@]1(O)c1ccc(F)c(F)c1,Ar-H_to_Ar-F,1,33,1,"{""1"": -1, ""9"": 1}",1.515343893088381,1.4106085425683679,-0.10473535052001304,1,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.g-1,mL.min-1.g-1,mL.min-1.kg-1,mL.min-1.kg-1,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,2286279,125655,10.1016/j.bmc.2020.115815,Improving metabolic stability and removing aldehyde oxidase liability in a 5-azaquinazoline series of IRAK4 inhibitors.,CQJRPQYVVGQEFN,SZURKEABSBIIMJ,Cc1ncc(-c2ccc3nc(Nc4cnn(C5CCN(C)CC5)c4)nc(OC4(C)CC4)c3n2)cn1,Cc1ncc(-c2nc3c(OC4(C)CC4)nc(Nc4cnn(C5CCN(C)CC5)c4)nc3cc2F)cn1,Ar-H_to_Ar-F,1,32,1,"{""1"": -1, ""9"": 1}",1.784189205380961,1.8316138553090988,0.047424649928137885,0,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.g-1,mL.min-1.g-1,mL.min-1.kg-1,mL.min-1.kg-1,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,2046161,118335,10.1021/acsmedchemlett.8b00616,Discovery of Soft-Drug Topical Tool Modulators of Sphingosine-1-phosphate Receptor 1 (S1PR1).,CSMQUILOGPIVIK,PEGPVTBAMDVJHL,CCC/N=C1\S/C(=C\c2ccc(O)c(C)c2)C(=O)N1c1ccccc1C,CCC/N=C1\S/C(=C\c2ccc(O)c(C(F)(F)F)c2)C(=O)N1c1ccccc1C,CH3_to_CF3,3,14,1,"{""1"": -3, ""9"": 3}",0.5153438930883808,0.06818586174616162,-0.4471580313422192,1,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.g-1,mL.min-1.g-1,mL.min-1.kg-1,mL.min-1.kg-1,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,874019,66641,10.1021/jm3011838,Pharmacokinetic optimization of class-selective histone deacetylase inhibitors and identification of associated candidate predictive biomarkers of hepatocellular carcinoma tumor response.,CTJRRDKOXVXXEW,IBPUPNCVIPQVFB,CN1C[C@H](C(=O)Nc2ccc(Cl)cc2)[C@@H](c2ccc(/C=C/C(=O)Nc3ccccc3N)cc2)C1,CN1C[C@H](C(=O)Nc2ccc(Cl)cc2F)[C@@H](c2ccc(/C=C/C(=O)Nc3ccccc3N)cc2)C1,Ar-H_to_Ar-F,1,13,1,"{""1"": -1, ""9"": 1}",0.6989700043360189,1.0413926851582251,0.3424226808222063,0,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.kg-1,mL.min-1.kg-1,,,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,874019,66641,10.1021/jm3011838,Pharmacokinetic optimization of class-selective histone deacetylase inhibitors and identification of associated candidate predictive biomarkers of hepatocellular carcinoma tumor response.,CTJRRDKOXVXXEW,PZYNOSYZPXJRNG,CN1C[C@H](C(=O)Nc2ccc(Cl)cc2)[C@@H](c2ccc(/C=C/C(=O)Nc3ccccc3N)cc2)C1,CN1C[C@H](C(=O)Nc2ccc(Cl)cc2)[C@@H](c2ccc(/C=C/C(=O)Nc3ccccc3N)cc2F)C1,Ar-H_to_Ar-F,1,32,1,"{""1"": -1, ""9"": 1}",0.6989700043360189,1.146128035678238,0.4471580313422191,0,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.kg-1,mL.min-1.kg-1,,,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,2216808,123547,10.1021/acs.jmedchem.2c00675,Discovery and <i>In Vivo</i> Evaluation of ACT-660602: A Potent and Selective Antagonist of the Chemokine Receptor CXCR3 for Autoimmune Diseases.,CTUWPSNEZJLVDO,ZXDZWWNBSQEKTQ,Cc1nc(-c2nc3ccccc3[nH]2)c(N2CCN(C(=O)Cn3cnc4cccnc43)[C@H](C)C2)s1,C[C@@H]1CN(c2sc(C(F)(F)F)nc2-c2nc3ccccc3[nH]2)CCN1C(=O)Cn1cnc2cccnc21,CH3_to_CF3,3,7,1,"{""1"": -3, ""9"": 3}",1.4299136977637545,2.0175758683910745,0.58766217062732,0,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.g-1,mL.min-1.g-1,mL.min-1.kg-1,mL.min-1.kg-1,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,2209831,123283,10.1016/j.bmc.2022.116729,Identification and optimisation of a pyrimidopyridone series of IRAK4 inhibitors.,CTWXYOQORJJPQH,MHQQCIQHLUQXTK,CC(C)n1ccc2nc(Nc3cnn(C4CCN(C)CC4)c3)nc(NC3(C)CC3)c2c1=O,C[C@H](CF)n1ccc2nc(Nc3cnn(C4CCN(C)CC4)c3)nc(NC3(C)CC3)c2c1=O,C-H_to_C-F,1,2,1,"{""1"": -1, ""9"": 1}",-1.494850021680094,-1.310165982983173,0.18468403869692085,0,1,2,0.0,0.03547231816221874,0.03547231816221874,CL,CL,mL.min-1.kg-1,mL.min-1.kg-1,,,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,2253202,124668,10.1021/acsmedchemlett.2c00100,Synthesis and Biological Characterization of a Series of 2-Sulfonamidebenzamides as Allosteric Modulators of MrgX1.,CXNOGTNSJQTOCC,LSIFCGHQKQTKCV,CCOc1ccccc1NC(=O)c1cc(Cl)ccc1NS(=O)(=O)C1CC1,CCOc1ccc(F)cc1NC(=O)c1cc(Cl)ccc1NS(=O)(=O)C1CC1,Ar-H_to_Ar-F,1,6,1,"{""1"": -1, ""9"": 1}",2.1126050015345745,2.141136090120739,0.028531088586164266,0,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.kg-1,mL.min-1.kg-1,,,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,559940,44953,10.1016/j.bmcl.2008.10.072,The discovery of biaryl carboxamides as novel small molecule agonists of the motilin receptor.,CYEIOVYZTVJICS,OUIDMDHPFBRWMF,C[C@@H]1CN(Cc2ccc(-c3cccnc3C(=O)N3CCC(Nc4ccc(F)cc4)CC3)cc2)C[C@H](C)N1,C[C@@H]1CN(Cc2ccc(-c3cccnc3C(=O)N3CCC(Nc4ccc(F)cc4)CC3)cc2F)C[C@H](C)N1,Ar-H_to_Ar-F,1,32,1,"{""1"": -1, ""9"": 1}",0.48315920971697957,0.8085485512404055,0.3253893415234259,0,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.g-1,mL.min-1.g-1,mL.min-1.kg-1,mL.min-1.kg-1,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,559940,44953,10.1016/j.bmcl.2008.10.072,The discovery of biaryl carboxamides as novel small molecule agonists of the motilin receptor.,CYEIOVYZTVJICS,XYDHHTQFZABPJP,C[C@@H]1CN(Cc2ccc(-c3cccnc3C(=O)N3CCC(Nc4ccc(F)cc4)CC3)cc2)C[C@H](C)N1,C[C@@H]1CN(Cc2ccc(-c3cccnc3C(=O)N3CCC(Nc4ccc(F)c(F)c4)CC3)cc2)C[C@H](C)N1,Ar-H_to_Ar-F,1,27,1,"{""1"": -1, ""9"": 1}",0.48315920971697957,0.9132839017604184,0.43012469204343884,0,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.g-1,mL.min-1.g-1,mL.min-1.kg-1,mL.min-1.kg-1,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,637914,51593,10.1016/j.bmc.2010.04.077,"A statistical analysis of in vitro human microsomal metabolic stability of small phenyl group substituents, leading to improved design sets for parallel SAR exploration of a chemical series.",CZAGTVFDMNEGGN,VYLIDXPHOVMXRB,COc1ccc(C(=O)N2CCC(C(=O)c3ccc(F)cc3)CC2)cc1,O=C(c1ccc(F)cc1)C1CCN(C(=O)c2ccc(OC(F)(F)F)cc2)CC1,OCH3_to_OCF3,3,20,1,"{""1"": -3, ""9"": 3}",1.4222943008935627,1.3210388927260548,-0.10125540816750789,1,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.g-1,mL.min-1.g-1,mL.min-1.kg-1,mL.min-1.kg-1,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,849461,65301,10.1016/j.bmcl.2012.08.031,"Phenethyl nicotinamides, a novel class of Na(V)1.7 channel blockers: structure and activity relationship.",DASYNINSCRABIO,SJCKKJUEVXMIOE,COc1cnc(-c2ccccc2CCNC(=O)c2ccc(OCCC(F)(F)F)nc2)cn1,O=C(NCCc1ccccc1-c1cnc(OC(F)F)cn1)c1ccc(OCCC(F)(F)F)nc1,CH2_to_CF2,2,16,1,"{""1"": -2, ""9"": 2}",5.161607546908397,5.390405156480081,0.22879760957168394,0,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.g-1,mL.min-1.g-1,mL.min-1.kg-1,mL.min-1.kg-1,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,686393,54003,10.1016/j.bmcl.2010.09.085,"5-{2-[4-(2-methyl-5-quinolinyl)-1-piperazinyl]ethyl}-2(1H)-quinolinones and 3,4-dihydro-2(1H)-quinolinones: dual-acting 5-HT1 receptor antagonists and serotonin reuptake inhibitors. Part 3.",DEGNGOWCMPZWDE,UFYNVMLPCYILNZ,Cc1ccc2c(N3CCN(CCc4cccc5c4ccc(=O)n5C)[C@@H](C)C3)cccc2n1,Cc1ccc2c(N3CCN(CCc4cccc5c4ccc(=O)n5C)[C@@H](C)C3)cc(F)cc2n1,Ar-H_to_Ar-F,1,28,1,"{""1"": -1, ""9"": 1}",0.24427712080184286,-0.028724151261894745,-0.2730012720637376,1,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.g-1,mL.min-1.g-1,mL.min-1.kg-1,mL.min-1.kg-1,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,2072215,119235,10.1016/j.bmcl.2020.127418,"Discovery, synthesis and characterization of a series of 7-aryl-imidazo[1,2-a]pyridine-3-ylquinolines as activin-like kinase (ALK) inhibitors.",DFQZCTKEPHHJJW,WQVJTIOOSYJKPS,Cc1cc(-c2cnc3cc(-c4ccc(N5CCN(C)CC5)cc4)ccn23)c2cc(F)ccc2n1,Cc1cc(-c2cnc3cc(-c4ccc(N5CCN(C)CC5)cc4)ccn23)c2cc(F)cc(F)c2n1,Ar-H_to_Ar-F,1,31,1,"{""1"": -1, ""9"": 1}",2.0718820073061255,2.0791812460476247,0.007299238741499181,0,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.kg-1,mL.min-1.kg-1,,,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,1784338,109286,10.1021/acsmedchemlett.7b00512,Identification and Structure-Guided Development of Pyrimidinone Based USP7 Inhibitors.,DGHAUZFDWIZFRM,RLPQYKGBXQQARM,C[C@H](CC(=O)N1CCC(O)(Cn2cnc3c(-c4ccc(CN)cc4)n(C)nc3c2=O)CC1)c1ccccc1,Cn1nc2c(=O)n(CC3(O)CCN(C(=O)C[C@H](c4ccccc4)C(F)(F)F)CC3)cnc2c1-c1ccc(CN)cc1,CH3_to_CF3,3,23,1,"{""1"": -3, ""9"": 3}",1.255272505103306,0.8450980400142568,-0.4101744650890492,1,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.kg-1,mL.min-1.kg-1,,,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,577247,47614,10.1021/jm900179y,Chemical and biological investigation of cyclopropyl containing diaryl-pyrazole-3-carboxamides as novel and potent cannabinoid type 1 receptor antagonists.,DKFFOZUYPSYZNX,SAODUSAURYNSRZ,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccccc2)c1-c1ccc(C2CC2)cc1,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccccc2F)c1-c1ccc(C2CC2)cc1,Ar-H_to_Ar-F,1,19,1,"{""1"": -1, ""9"": 1}",-0.6307841425898572,-0.6307841425898572,0.0,0,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.g-1,mL.min-1.g-1,mL.min-1.kg-1,mL.min-1.kg-1,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
